# EEG Data - Muse 2
# Channels: TP9,AF7,AF8,TP10
# SamplingRate: 256
# StartTime: 2026-03-09T19:30:57.003Z
# Format: uncorrected_time,corrected_time,TP9,AF7,AF8,TP10
49.8719,49.8719,950.68,915.04,940.92,969.24
49.8720,49.8720,-448.73,-517.09,-444.34,-414.55
49.8720,49.8720,-1000.00,-1000.00,-1000.00,-1000.00
49.8720,49.8720,-926.76,-925.29,-948.24,-927.25
49.9172,49.9172,-1000.00,-1000.00,-966.31,-1000.00
49.9172,49.9172,-1000.00,-942.38,-828.61,-1000.00
49.9172,49.9172,-964.84,-1000.00,-1000.00,-959.47
49.9172,49.9172,-1000.00,-891.11,-908.69,-1000.00
49.9172,49.9172,-1000.00,569.82,548.83,-1000.00
49.9172,49.9172,293.46,-906.74,-903.32,363.28
49.9172,49.9172,-886.23,898.93,898.93,-887.70
49.9172,49.9172,903.81,989.75,988.77,901.37
49.9172,49.9172,979.00,973.63,978.03,982.91
49.9172,49.9172,972.66,973.63,956.54,973.63
49.9172,49.9172,985.35,987.79,-982.91,983.40
49.9172,49.9172,929.69,924.32,870.12,937.50
49.9648,49.9648,990.23,-994.14,747.56,974.61
49.9648,49.9648,968.75,929.69,945.31,-992.19
49.9648,49.9648,-415.04,-490.72,-378.42,-325.20
49.9648,49.9648,-1000.00,-1000.00,-1000.00,-1000.00
49.9648,49.9648,-927.25,-925.78,-958.98,-931.15
49.9648,49.9648,-1000.00,-1000.00,-879.39,-1000.00
49.9648,49.9648,-1000.00,-942.38,-672.85,-1000.00
49.9648,49.9648,-967.29,-1000.00,-1000.00,-965.33
49.9648,49.9648,-996.09,-891.11,-934.57,-1000.00
49.9648,49.9648,-1000.00,569.82,529.79,-1000.00
49.9648,49.9648,266.11,-906.74,-901.37,291.02
49.9648,49.9648,-886.72,898.93,899.41,-885.74
50.0090,50.0090,905.27,989.75,987.30,904.30
50.0090,50.0090,977.54,973.63,975.10,979.49
50.0090,50.0090,973.14,973.63,962.40,973.63
50.0090,50.0090,975.10,977.54,996.58,974.12
50.0090,50.0090,970.21,960.94,938.96,980.96
50.0090,50.0090,918.95,934.08,747.07,907.23
50.0090,50.0090,-910.64,-923.83,-946.29,-903.32
50.0090,50.0090,183.11,14.16,274.90,379.39
50.0090,50.0090,-1000.00,-1000.00,-984.38,-974.12
50.0090,50.0090,-990.23,-966.31,-1000.00,-1000.00
50.0090,50.0090,-972.66,-999.51,-874.02,-957.52
50.0090,50.0090,-1000.00,-953.61,-590.33,-1000.00
50.0520,50.0520,-998.05,-1000.00,-990.23,-993.65
50.0520,50.0520,-946.78,-944.82,-994.14,-952.64
50.0520,50.0520,-1000.00,485.35,465.82,-1000.00
50.0520,50.0520,-210.45,-896.48,-898.44,-138.18
50.0520,50.0520,-984.86,898.44,900.39,-964.36
50.0520,50.0520,962.89,987.79,985.35,953.61
50.0520,50.0520,944.82,973.63,978.03,951.17
50.0520,50.0520,980.47,973.63,954.10,979.98
50.0520,50.0520,977.05,980.47,-990.23,976.07
50.0520,50.0520,958.98,946.29,912.11,966.80
50.0520,50.0520,936.04,957.52,627.93,925.78
50.0520,50.0520,-926.76,-954.59,-991.21,-915.53
50.0976,50.0976,-16.60,-218.26,48.34,111.33
50.0976,50.0976,-1000.00,-1000.00,-1000.00,-1000.00
50.0976,50.0976,-962.40,-937.50,-1000.00,-980.47
50.0976,50.0976,-987.30,-1000.00,-943.85,-977.54
50.0977,50.0977,-1000.00,-962.89,-550.78,-1000.00
50.0977,50.0977,-1000.00,-1000.00,-905.27,-1000.00
50.0977,50.0977,-934.08,-1000.00,-1000.00,-939.45
50.0977,50.0977,-1000.00,321.78,350.59,-1000.00
50.0977,50.0977,-406.25,-886.23,-902.83,-319.34
50.0977,50.0977,946.78,903.32,908.69,978.03
50.0977,50.0977,993.65,980.96,975.10,980.96
50.0977,50.0977,929.69,973.63,974.12,937.50
50.1572,50.1572,984.86,973.63,940.43,983.40
50.1572,50.1572,974.12,975.59,-982.91,974.12
50.1572,50.1572,976.07,969.73,918.95,981.45
50.1572,50.1572,911.62,921.39,371.09,907.23
50.1572,50.1572,-906.74,-911.13,944.82,-903.32
50.1572,50.1572,292.97,164.55,379.39,379.39
50.1572,50.1572,-1000.00,-1000.00,-1000.00,-974.12
50.1572,50.1572,-1000.00,-987.79,-1000.00,-1000.00
50.1572,50.1572,-963.87,-978.03,-953.13,-957.52
50.1572,50.1572,-1000.00,-993.16,-667.48,-1000.00
50.1572,50.1572,-1000.00,-963.38,-850.10,-1000.00
50.1572,50.1572,-929.20,-1000.00,-1000.00,-934.08
50.2019,50.2019,-1000.00,-9.28,-57.13,-1000.00
50.2019,50.2019,-517.58,-928.22,-989.26,-406.25
50.2019,50.2019,897.95,935.55,961.43,947.27
50.2019,50.2019,-986.82,960.45,936.04,994.63
50.2019,50.2019,921.39,977.05,953.13,930.66
50.2019,50.2019,987.30,973.63,936.52,985.84
50.2019,50.2019,973.63,974.61,988.28,973.63
50.2019,50.2019,980.47,977.05,951.17,989.75
50.2019,50.2019,906.25,912.11,303.22,898.93
50.2019,50.2019,-903.81,-905.76,868.65,-906.74
50.2019,50.2019,378.91,298.34,514.16,569.82
50.2019,50.2019,-974.12,-1000.00,-984.86,-891.11
50.2468,50.2468,-1000.00,-1000.00,-1000.00,-1000.00
50.2468,50.2468,-957.52,-965.82,-957.03,-942.38
50.2468,50.2468,-1000.00,-1000.00,-788.57,-1000.00
50.2468,50.2468,-1000.00,-948.24,-856.45,-1000.00
50.2468,50.2468,-926.76,-1000.00,-1000.00,-925.78
50.2468,50.2468,-1000.00,-191.89,-201.66,-1000.00
50.2468,50.2468,-634.28,-979.00,962.40,-596.68
50.2468,50.2468,834.47,960.94,987.30,864.26
50.2468,50.2468,-964.84,947.27,921.39,-972.17
50.2468,50.2468,912.11,980.96,918.46,915.53
50.2468,50.2468,989.75,973.63,932.13,989.75
50.2468,50.2468,973.14,974.12,941.89,973.63
50.2947,50.2947,988.77,983.40,976.56,990.72
50.2947,50.2947,897.95,904.79,334.96,900.39
50.2947,50.2947,-907.71,-903.81,806.15,-917.97
50.2947,50.2947,568.85,425.29,653.32,637.21
50.2947,50.2947,-891.11,-954.10,-921.39,-839.36
50.2947,50.2947,-1000.00,-1000.00,-1000.00,-1000.00
50.2947,50.2947,-942.38,-954.59,-953.13,-937.50
50.2947,50.2947,-1000.00,-1000.00,-861.82,-1000.00
50.2947,50.2947,-1000.00,-934.08,-858.40,-1000.00
50.2947,50.2947,-927.73,-1000.00,-1000.00,-927.73
50.2947,50.2947,-1000.00,-406.25,-423.83,-1000.00
50.2947,50.2947,-679.69,947.75,886.72,-677.25
50.3393,50.3393,799.80,994.63,-984.86,802.25
50.3394,50.3394,-954.59,930.66,914.06,-954.59
50.3394,50.3394,908.69,985.84,916.50,909.67
50.3394,50.3394,990.23,973.63,935.06,991.21
50.3394,50.3394,973.14,973.63,938.48,973.63
50.3394,50.3394,990.72,991.21,975.10,991.21
50.3394,50.3394,903.81,901.86,409.18,908.69
50.3394,50.3394,-937.50,-923.83,798.83,-951.17
50.3394,50.3394,729.00,668.46,833.98,789.06
50.3394,50.3394,-756.35,-812.50,-773.93,-691.89
50.3395,50.3395,-1000.00,-1000.00,-1000.00,-1000.00
50.3395,50.3395,-931.15,-935.55,-948.24,-928.22
50.3818,50.3818,-1000.00,-1000.00,-939.45,-1000.00
50.3818,50.3818,-1000.00,-1000.00,-948.73,-1000.00
50.3818,50.3818,-1000.00,-1000.00,-990.23,-1000.00
50.3818,50.3818,-1000.00,-1000.00,-805.66,-1000.00
50.3818,50.3818,-1000.00,-1000.00,-775.88,-1000.00
50.3818,50.3818,-931.15,-934.08,-731.93,-931.15
50.3818,50.3818,-1000.00,-1000.00,-1000.00,-1000.00
50.3818,50.3818,-756.35,-406.25,-614.26,-756.35
50.3818,50.3818,729.49,947.75,848.14,729.49
50.3818,50.3818,-937.50,994.63,-969.24,-936.52
50.3818,50.3818,903.81,930.66,925.29,904.30
50.3818,50.3818,990.72,985.84,922.36,991.21
50.4286,50.4286,989.26,989.75,942.87,990.23
50.4286,50.4286,915.04,915.53,905.27,915.53
50.4286,50.4286,-973.14,-972.17,-972.66,-972.17
50.4286,50.4286,863.28,864.26,742.68,863.77
50.4286,50.4286,-596.68,-596.19,-730.96,-596.68
50.4286,50.4286,-1000.00,-1000.00,-1000.00,-1000.00
50.4286,50.4286,-925.78,-925.78,-916.99,-925.78
50.4286,50.4286,-1000.00,-1000.00,-1000.00,-1000.00
50.4286,50.4286,-1000.00,-1000.00,-1000.00,-1000.00
50.4286,50.4286,-1000.00,-1000.00,-922.85,-1000.00
50.4286,50.4286,-942.38,-926.27,-776.86,-942.38
50.4286,50.4286,-1000.00,-1000.00,-1000.00,-1000.00
50.4738,50.4738,-891.11,-627.93,-748.54,-891.11
50.4739,50.4739,568.85,839.84,740.23,569.82
50.4739,50.4739,-907.71,-965.33,-942.87,-906.74
50.4739,50.4739,897.95,913.57,922.85,898.44
50.4739,50.4739,988.77,990.72,911.62,989.75
50.4739,50.4739,989.26,989.75,930.18,989.75
50.4739,50.4739,914.55,915.53,886.72,915.53
50.4739,50.4739,-973.14,-972.17,969.24,-972.17
50.4739,50.4739,863.28,864.26,791.02,864.26
50.4739,50.4739,-596.68,-596.68,-681.64,-596.68
50.4739,50.4739,-1000.00,-1000.00,-1000.00,-1000.00
50.4739,50.4739,-925.78,-925.78,-931.64,-925.78
50.5347,50.5347,-1000.00,-1000.00,-998.05,-1000.00
50.5347,50.5347,-1000.00,-1000.00,-1000.00,-1000.00
50.5347,50.5347,-1000.00,-1000.00,-895.51,-1000.00
50.5347,50.5347,-942.38,-927.73,-689.94,-942.38
50.5347,50.5347,-1000.00,-1000.00,-1000.00,-1000.00
50.5347,50.5347,-891.11,-679.69,-789.55,-891.11
50.5347,50.5347,569.34,800.78,709.47,569.82
50.5347,50.5347,-907.23,-954.10,-935.06,-906.74
50.5347,50.5347,897.95,909.67,917.97,898.93
50.5347,50.5347,988.77,991.21,935.55,989.75
50.5347,50.5347,989.26,989.75,958.98,989.75
50.5347,50.5347,915.04,916.02,875.49,915.53
50.5797,50.5797,-973.14,-972.17,905.76,-972.66
50.5797,50.5797,863.77,863.77,819.34,864.26
50.5797,50.5797,-596.68,-596.68,-634.28,-596.19
50.5797,50.5797,-1000.00,-1000.00,-1000.00,-1000.00
50.5797,50.5797,-925.78,-925.78,-933.11,-925.78
50.5797,50.5797,-1000.00,-1000.00,-995.12,-1000.00
50.5798,50.5798,-1000.00,-1000.00,-1000.00,-1000.00
50.5798,50.5798,-1000.00,-1000.00,-902.83,-1000.00
50.5798,50.5798,-942.38,-935.55,-652.83,-942.38
50.5798,50.5798,-1000.00,-1000.00,-1000.00,-1000.00
50.5798,50.5798,-891.11,-817.87,-889.16,-891.11
50.5798,50.5798,569.34,663.09,607.91,569.82
50.6239,50.6239,-907.71,-922.85,-914.06,-906.74
50.6239,50.6239,897.95,901.37,910.16,898.93
50.6239,50.6239,989.26,991.21,948.73,989.75
50.6239,50.6239,989.26,990.23,987.79,989.75
50.6239,50.6239,915.04,916.02,862.30,915.53
50.6239,50.6239,-973.14,-972.17,809.08,-972.17
50.6239,50.6239,863.28,864.26,811.04,864.26
50.6239,50.6239,-596.68,-596.19,-605.96,-596.68
50.6239,50.6239,-1000.00,-1000.00,-1000.00,-1000.00
50.6239,50.6239,-925.78,-925.78,-918.46,-925.78
50.6239,50.6239,-1000.00,-1000.00,-991.21,-1000.00
50.6239,50.6239,-1000.00,-1000.00,-1000.00,-1000.00
50.6669,50.6669,-1000.00,-1000.00,-914.55,-1000.00
50.6669,50.6669,-942.38,-940.92,-536.13,-942.38
50.6669,50.6669,-1000.00,-1000.00,-999.51,-1000.00
50.6669,50.6669,-891.11,-875.49,-930.18,-891.11
50.6669,50.6669,569.34,589.84,594.73,569.34
50.6669,50.6669,-907.71,-910.16,-912.60,-906.74
50.6669,50.6669,897.95,899.41,906.74,898.93
50.6669,50.6669,988.77,990.23,958.50,989.75
50.6670,50.6670,987.79,988.28,-991.21,988.28
50.6670,50.6670,920.41,922.85,861.82,922.85
50.6670,50.6670,-987.79,-990.72,708.01,-990.72
50.6670,50.6670,908.69,920.41,789.55,920.41
50.7121,50.7121,-526.37,-507.81,-567.87,-507.81
50.7121,50.7121,-1000.00,-1000.00,-1000.00,-1000.00
50.7121,50.7121,-925.29,-925.29,-906.74,-925.29
50.7121,50.7121,-1000.00,-1000.00,-992.68,-1000.00
50.7121,50.7121,-1000.00,-1000.00,-1000.00,-1000.00
50.7121,50.7121,-1000.00,-1000.00,-935.06,-1000.00
50.7121,50.7121,-945.80,-942.38,-498.05,-942.87
50.7121,50.7121,-1000.00,-1000.00,-958.50,-1000.00
50.7121,50.7121,-918.46,-891.11,-944.34,-895.02
50.7121,50.7121,525.88,569.82,600.10,562.99
50.7121,50.7121,-902.34,-906.74,-915.53,-906.25
50.7121,50.7121,897.95,898.93,908.20,898.93
50.7597,50.7597,987.79,989.75,954.59,989.26
50.7597,50.7597,985.35,983.40,992.19,983.40
50.7597,50.7597,929.69,938.48,879.39,938.48
50.7597,50.7597,990.23,973.63,702.64,973.14
50.7597,50.7597,968.75,-988.77,805.66,-988.77
50.7597,50.7597,-415.04,-317.87,-519.04,-317.87
50.7597,50.7597,-1000.00,-1000.00,-1000.00,-1000.00
50.7597,50.7597,-927.25,-931.15,-896.97,-931.15
50.7597,50.7597,-1000.00,-1000.00,-989.75,-1000.00
50.7597,50.7597,-1000.00,-1000.00,-1000.00,-1000.00
50.7597,50.7597,-1000.00,-1000.00,-971.68,-1000.00
50.7597,50.7597,-957.03,-942.38,-458.98,-954.59
50.8050,50.8050,-1000.00,-1000.00,-909.18,-1000.00
50.8050,50.8050,-996.09,-891.11,-970.21,-980.47
50.8050,50.8050,387.21,569.82,587.40,417.97
50.8050,50.8050,-889.65,-906.74,-915.04,-891.11
50.8050,50.8050,899.90,898.93,906.74,899.90
50.8050,50.8050,983.40,989.75,958.01,984.86
50.8050,50.8050,982.91,982.91,989.26,982.91
50.8050,50.8050,937.01,938.48,903.81,937.99
50.8050,50.8050,974.61,973.63,659.67,973.63
50.8050,50.8050,-994.14,-988.77,777.83,-988.77
50.8050,50.8050,-329.10,-317.87,-466.80,-317.87
50.8050,50.8050,-1000.00,-1000.00,-1000.00,-1000.00
50.8498,50.8498,-930.66,-931.15,-904.79,-931.15
50.8499,50.8499,-1000.00,-1000.00,-992.68,-1000.00
50.8499,50.8499,-1000.00,-1000.00,-1000.00,-1000.00
50.8499,50.8499,-1000.00,-1000.00,-1000.00,-1000.00
50.8499,50.8499,-965.33,-942.38,-500.98,-961.43
50.8499,50.8499,-1000.00,-1000.00,-865.23,-1000.00
50.8499,50.8499,-1000.00,-891.11,-998.54,-1000.00
50.8499,50.8499,290.53,569.82,545.90,336.43
50.8499,50.8499,-886.23,-906.74,-917.48,-887.21
50.8499,50.8499,903.81,898.93,922.85,902.34
50.8499,50.8499,979.00,989.75,916.02,981.45
50.8499,50.8499,980.47,980.47,894.53,980.47
50.9100,50.9100,943.36,946.29,931.64,946.29
50.9100,50.9100,960.94,957.03,659.67,957.03
50.9100,50.9100,-965.33,-955.08,775.88,-955.08
50.9100,50.9100,-246.09,-218.26,-411.13,-218.26
50.9100,50.9100,-1000.00,-1000.00,-1000.00,-1000.00
50.9100,50.9100,-936.04,-937.50,-894.04,-937.50
50.9100,50.9100,-1000.00,-1000.00,-993.65,-1000.00
50.9101,50.9101,-1000.00,-1000.00,-1000.00,-1000.00
50.9101,50.9101,-1000.00,-1000.00,-1000.00,-1000.00
50.9101,50.9101,-973.14,-942.38,-590.33,-972.17
50.9101,50.9101,-983.89,-1000.00,-829.10,-986.33
50.9101,50.9101,-1000.00,-891.11,-1000.00,-1000.00
50.9522,50.9522,190.92,569.82,451.66,205.57
50.9523,50.9523,-888.18,-906.74,-910.16,-887.21
50.9523,50.9523,910.16,898.93,927.25,909.67
50.9523,50.9523,973.63,989.75,912.11,975.10
50.9523,50.9523,977.54,977.54,851.56,977.54
50.9523,50.9523,956.05,959.47,949.22,959.47
50.9523,50.9523,940.43,936.52,685.55,936.52
50.9523,50.9523,-933.11,-926.27,794.92,-926.27
50.9523,50.9523,-60.06,-16.60,-329.10,-16.60
50.9523,50.9523,-1000.00,-1000.00,-1000.00,-1000.00
50.9523,50.9523,-957.03,-962.40,-901.86,-962.40
50.9523,50.9523,-990.23,-987.30,-995.12,-987.30
50.9969,50.9969,-1000.00,-1000.00,-1000.00,-1000.00
50.9969,50.9969,-1000.00,-1000.00,-1000.00,-1000.00
50.9969,50.9969,-985.35,-949.71,-693.36,-978.52
50.9969,50.9969,-964.36,-1000.00,-823.24,-975.10
50.9969,50.9969,-1000.00,-947.27,-1000.00,-1000.00
50.9969,50.9969,-0.98,481.45,359.38,104.49
50.9969,50.9969,-927.73,-895.51,-906.25,-905.27
50.9969,50.9969,933.59,898.93,931.64,921.39
50.9969,50.9969,960.45,987.30,921.39,968.26
50.9969,50.9969,978.52,975.59,777.34,977.54
50.9969,50.9969,970.21,971.19,939.94,970.70
50.9969,50.9969,918.95,919.92,737.30,919.92
51.0420,51.0420,-910.64,-909.67,843.75,-909.67
51.0420,51.0420,183.11,183.11,-181.64,183.11
51.0420,51.0420,-1000.00,-1000.00,-1000.00,-1000.00
51.0420,51.0420,-990.23,-990.23,-909.67,-990.23
51.0420,51.0420,-972.66,-972.66,-986.82,-972.66
51.0420,51.0420,-1000.00,-1000.00,-1000.00,-1000.00
51.0420,51.0420,-1000.00,-1000.00,-1000.00,-1000.00
51.0420,51.0420,-998.05,-959.96,-791.02,-998.05
51.0420,51.0420,-946.78,-1000.00,-818.85,-946.29
51.0420,51.0420,-1000.00,-1000.00,-1000.00,-1000.00
51.0420,51.0420,-210.45,355.47,160.16,-209.96
51.0420,51.0420,-984.86,-887.70,-921.39,-984.38
51.0898,51.0898,962.89,901.86,946.78,963.38
51.0898,51.0898,944.82,982.42,923.34,945.80
51.0898,51.0898,981.45,974.61,739.75,981.93
51.0898,51.0898,978.52,981.45,945.80,980.96
51.0898,51.0898,908.69,906.74,782.71,907.23
51.0899,51.0899,-905.27,-903.32,827.64,-903.32
51.0899,51.0899,340.82,379.39,-86.91,379.39
51.0899,51.0899,-987.79,-974.12,-1000.00,-974.12
51.0899,51.0899,-1000.00,-1000.00,-933.11,-1000.00
51.0899,51.0899,-960.45,-957.52,-982.42,-957.52
51.0899,51.0899,-1000.00,-1000.00,-1000.00,-1000.00
51.0899,51.0899,-1000.00,-1000.00,-1000.00,-1000.00
51.1349,51.1349,-1000.00,-971.19,-865.72,-1000.00
51.1349,51.1349,-934.08,-988.28,-837.40,-934.08
51.1349,51.1349,-1000.00,-1000.00,-1000.00,-1000.00
51.1349,51.1349,-406.25,216.31,-37.60,-406.25
51.1349,51.1349,946.78,-886.72,-955.57,947.27
51.1349,51.1349,994.14,909.18,958.98,994.63
51.1349,51.1349,929.69,975.59,938.96,930.18
51.1349,51.1349,984.86,974.12,778.32,985.35
51.1349,51.1349,990.23,991.21,941.41,990.72
51.1349,51.1349,899.90,900.88,814.45,900.88
51.1349,51.1349,-918.95,-920.90,916.50,-920.41
51.1349,51.1349,637.21,652.83,204.59,652.83
51.1797,51.1797,-838.87,-827.15,-1000.00,-827.64
51.1797,51.1797,-1000.00,-1000.00,-979.49,-1000.00
51.1797,51.1797,-937.50,-936.52,-962.89,-936.52
51.1797,51.1797,-1000.00,-1000.00,-1000.00,-1000.00
51.1797,51.1797,-1000.00,-1000.00,-1000.00,-1000.00
51.1797,51.1797,-1000.00,-986.33,-935.06,-1000.00
51.1797,51.1797,-927.73,-963.38,-867.19,-926.76
51.1797,51.1797,-1000.00,-1000.00,-1000.00,-1000.00
51.1797,51.1797,-679.69,-10.25,-290.53,-648.93
51.1797,51.1797,799.80,-928.71,966.31,823.73
51.1797,51.1797,-955.08,935.06,995.61,-960.94
51.1797,51.1797,908.69,960.45,932.13,911.62
51.2219,51.2219,990.23,977.54,693.85,990.72
51.2219,51.2219,990.23,991.70,899.90,991.21
51.2219,51.2219,899.90,904.30,866.70,904.30
51.2220,51.2220,-921.39,-936.52,915.53,-936.52
51.2220,51.2220,652.34,729.49,331.05,729.00
51.2220,51.2220,-827.64,-756.84,-980.47,-757.32
51.2220,51.2220,-1000.00,-1000.00,-997.07,-1000.00
51.2220,51.2220,-936.52,-931.15,-942.38,-931.15
51.2220,51.2220,-1000.00,-1000.00,-1000.00,-1000.00
51.2220,51.2220,-1000.00,-1000.00,-1000.00,-1000.00
51.2220,51.2220,-1000.00,-994.63,-973.14,-1000.00
51.2220,51.2220,-931.15,-951.17,-884.28,-929.20
51.2819,51.2819,-1000.00,-1000.00,-1000.00,-1000.00
51.2819,51.2819,-756.84,-155.27,-441.89,-716.31
51.2819,51.2819,729.00,-968.75,909.18,767.09
51.2819,51.2819,-937.50,956.05,-980.96,-945.80
51.2819,51.2819,903.81,949.71,927.73,907.23
51.2819,51.2819,990.72,979.98,684.57,991.21
51.2819,51.2819,990.23,991.21,931.64,990.72
51.2819,51.2819,899.90,900.88,845.21,900.88
51.2819,51.2819,-919.92,-920.41,349.61,-920.41
51.2819,51.2819,643.07,652.83,-56.15,652.83
51.2819,51.2819,-834.47,-827.15,-948.24,-827.15
51.2819,51.2819,-1000.00,-1000.00,-1000.00,-1000.00
51.3271,51.3271,-937.01,-936.52,-962.40,-936.52
51.3271,51.3271,-1000.00,-1000.00,-1000.00,-1000.00
51.3271,51.3271,-1000.00,-1000.00,-1000.00,-1000.00
51.3271,51.3271,-1000.00,-998.05,-966.31,-1000.00
51.3271,51.3271,-931.15,-946.78,-855.47,-931.15
51.3271,51.3271,-1000.00,-1000.00,-1000.00,-1000.00
51.3271,51.3271,-756.84,-209.96,-520.51,-756.35
51.3271,51.3271,729.00,-983.89,875.98,729.49
51.3271,51.3271,-937.50,963.38,-974.61,-936.52
51.3271,51.3271,903.81,945.80,947.75,904.30
51.3271,51.3271,996.58,985.35,613.28,995.61
51.3271,51.3271,950.20,959.47,811.52,959.47
51.3749,51.3749,949.71,936.52,965.82,936.52
51.3749,51.3749,-945.80,-926.27,-81.54,-926.27
51.3749,51.3749,-149.41,-16.60,-857.91,-16.60
51.3749,51.3749,-1000.00,-1000.00,-997.56,-1000.00
51.3749,51.3749,-945.80,-962.40,-984.86,-962.40
51.3749,51.3749,-996.58,-987.30,-1000.00,-987.30
51.3749,51.3749,-1000.00,-1000.00,-986.33,-1000.00
51.3749,51.3749,-1000.00,-1000.00,-1000.00,-1000.00
51.3749,51.3749,-1000.00,-1000.00,-925.78,-1000.00
51.3749,51.3749,-936.52,-929.20,-748.54,-936.52
51.3750,51.3750,-1000.00,-1000.00,-1000.00,-1000.00
51.3750,51.3750,-827.64,-515.14,-697.75,-827.15
51.4201,51.4201,652.34,899.90,784.18,652.83
51.4201,51.4201,-921.39,-986.33,-953.61,-920.41
51.4201,51.4201,899.90,922.36,948.24,900.88
51.4201,51.4201,990.23,988.28,720.70,991.21
51.4201,51.4201,990.72,991.70,840.33,991.70
51.4201,51.4201,903.32,904.79,907.23,904.30
51.4201,51.4201,-934.57,-936.52,256.35,-937.01
51.4201,51.4201,715.82,729.98,-159.67,729.49
51.4201,51.4201,-768.55,-756.35,-901.37,-756.35
51.4201,51.4201,-1000.00,-1000.00,-1000.00,-1000.00
51.4201,51.4201,-932.13,-931.15,-969.73,-931.15
51.4201,51.4201,-1000.00,-1000.00,-995.12,-1000.00
51.4639,51.4639,-1000.00,-1000.00,-1000.00,-1000.00
51.4639,51.4639,-1000.00,-1000.00,-937.50,-1000.00
51.4639,51.4639,-942.38,-927.25,-763.67,-942.38
51.4639,51.4639,-1000.00,-1000.00,-1000.00,-1000.00
51.4639,51.4639,-891.11,-673.83,-788.09,-891.11
51.4639,51.4639,568.85,805.18,701.66,569.82
51.4639,51.4639,-907.71,-955.08,-937.50,-906.74
51.4639,51.4639,897.95,910.16,939.94,898.44
51.4640,51.4640,988.77,991.21,807.13,989.75
51.4640,51.4640,989.26,990.23,900.39,990.23
51.4640,51.4640,915.04,916.02,868.65,915.53
51.4640,51.4640,-973.14,-972.17,330.08,-972.17
51.5070,51.5070,863.77,864.26,355.96,863.77
51.5071,51.5071,-596.68,-596.19,-689.45,-596.68
51.5071,51.5071,-1000.00,-1000.00,-1000.00,-1000.00
51.5071,51.5071,-925.78,-925.78,-938.48,-925.78
51.5071,51.5071,-1000.00,-1000.00,-995.12,-1000.00
51.5071,51.5071,-1000.00,-1000.00,-1000.00,-1000.00
51.5071,51.5071,-1000.00,-1000.00,-924.80,-1000.00
51.5071,51.5071,-942.38,-932.13,-667.48,-942.38
51.5071,51.5071,-1000.00,-1000.00,-1000.00,-1000.00
51.5071,51.5071,-891.11,-769.53,-882.32,-891.11
51.5071,51.5071,568.85,715.33,619.14,569.34
51.5071,51.5071,-907.71,-933.59,-918.46,-906.74
51.5541,51.5541,897.95,903.81,918.46,898.93
51.5541,51.5541,988.77,991.70,913.57,989.75
51.5541,51.5541,989.26,989.75,968.75,989.75
51.5541,51.5541,915.04,915.53,857.91,915.53
51.5541,51.5541,-973.14,-972.17,654.30,-972.17
51.5541,51.5541,863.28,864.26,727.54,864.26
51.5541,51.5541,-596.68,-596.68,-603.52,-596.68
51.5541,51.5541,-1000.00,-1000.00,-1000.00,-1000.00
51.5541,51.5541,-925.78,-925.78,-929.20,-925.78
51.5541,51.5541,-1000.00,-1000.00,-992.68,-1000.00
51.5541,51.5541,-1000.00,-1000.00,-1000.00,-1000.00
51.5541,51.5541,-1000.00,-1000.00,-926.27,-1000.00
51.5998,51.5998,-942.38,-941.41,-594.73,-942.38
51.5998,51.5998,-1000.00,-1000.00,-1000.00,-1000.00
51.5998,51.5998,-891.11,-877.93,-922.36,-891.11
51.5998,51.5998,568.85,586.43,590.33,569.34
51.5998,51.5998,-907.71,-909.67,-911.62,-906.74
51.5998,51.5998,897.95,899.41,906.74,898.93
51.5998,51.5998,988.77,989.75,956.54,989.75
51.5998,51.5998,988.77,988.28,-988.28,988.28
51.5998,51.5998,917.48,922.85,857.91,922.36
